leading_item_id,following_item_id,value
LLHREMKS,MIRCVAMV,66424
LLHREMKS,UGEQLMXM,198231
LLHREMKS,WPQXWHYO,11819677
LLHREMKS,YSYHGLQK,30701
LPHPPJUG,AANGBULD,379029
LPHPPJUG,AHMDUILJ,126616
LPHPPJUG,APQGTRMF,40984
LPHPPJUG,BTMOEMEP,11876834
LPHPPJUG,GKQIJYDH,9708094
LPHPPJUG,JERHKLYW,34312
LPHPPJUG,JSLXRQOK,30701
LPHPPJUG,KJNSOAHR,12803633
LPHPPJUG,OXKURKXR,118749
LPHPPJUG,PLMZALFA,32166
LPHPPJUG,PYZMVUWD,30701
LPHPPJUG,QSDCUCLB,32166
LPHPPJUG,SAAYMURU,39217
LPHPPJUG,TGOELCAG,217923
LPHPPJUG,VMAQSTJE,78481
LPHPPJUG,VUAFAIYJ,754695
LPHPPJUG,XIIEJNEE,82699
LPHPPJUG,XIPPENFQ,130776
LPHPPJUG,ZKENOUDA,335037
LRVGFDFM,AANGBULD,379029
LRVGFDFM,APQGTRMF,40984
LRVGFDFM,ATLDMDBO,39440494
LRVGFDFM,BEZYMBBT,3788059
LRVGFDFM,KFQSHBNH,12937715
LRVGFDFM,LTOYKIML,333943
LRVGFDFM,RJCAXSGH,4980044
LRVGFDFM,SNHYOVBM,391241
LRVGFDFM,ZGJXVMNI,3179150
LSOIUSXD,AXULOHBQ,40895
LSOIUSXD,BUZIIBYG,16243286
LSOIUSXD,DUCMGGNW,1351492
LSOIUSXD,GIKPEWTY,32166
LSOIUSXD,LRVGFDFM,17720658
LSOIUSXD,MIRCVAMV,66424
LSOIUSXD,QVLMOEYE,1209403
LSOIUSXD,ROACSLMG,2585970
LSOIUSXD,SAHWCZNH,2372362
LSOIUSXD,UGEQLMXM,198231
LSOIUSXD,UXSPKBJR,480410
LSOIUSXD,VUAFAIYJ,754695
LSOIUSXD,XUOIQPFL,3029026
LSOIUSXD,ZGJXVMNI,3179150
LSOIUSXD,ZKENOUDA,335037
LTOYKIML,ANWUJOKX,32166
LTOYKIML,APQGTRMF,40984
LTOYKIML,AXULOHBQ,40895
LTOYKIML,BEZYMBBT,3788059
LTOYKIML,BTMOEMEP,12097667
LTOYKIML,GKQIJYDH,9708094
LTOYKIML,KFQSHBNH,13069256
LTOYKIML,MBSBZBXA,4689088
LTOYKIML,OJIFIHMZ,2537191
LTOYKIML,OXKURKXR,118749
LTOYKIML,QKXNTIIB,2671823
LTOYKIML,QRKRBYJL,2535816
LTOYKIML,RCBZUSIM,32166
LTOYKIML,RJCAXSGH,5111584
LTOYKIML,RUVXNNVA,32166
LTOYKIML,SAAYMURU,39217
LTOYKIML,SAHWCZNH,2372362
LTOYKIML,SDWAYPIK,5927850
LTOYKIML,SNHYOVBM,391241
LTOYKIML,UIFPPCLR,99442
LTOYKIML,VBYCLTYZ,334154
LTOYKIML,VUAFAIYJ,754695
LTOYKIML,VWMBASNE,91956
LTOYKIML,WQMVCOEM,67098
LTOYKIML,ZCELVYQU,166618
LUENUFGA,BTMOEMEP,11876834
LUENUFGA,KJNSOAHR,12803633
LUENUFGA,LPHPPJUG,1221384
LUENUFGA,LTOYKIML,333943
LUENUFGA,OXKURKXR,118749
LUENUFGA,SNHYOVBM,391241
LUENUFGA,VMAQSTJE,78481
LUENUFGA,XIPPENFQ,130776
LUENUFGA,XMKRPGLB,1346347
MBSBZBXA,AHMDUILJ,126616
MBSBZBXA,APQGTRMF,40984
MBSBZBXA,ELQGMQWE,636108
MBSBZBXA,FCYBOAXC,109543993
MBSBZBXA,GIKPEWTY,32166
MBSBZBXA,NZKBIBNU,313976
MBSBZBXA,OJIFIHMZ,2537191
MBSBZBXA,PLMZALFA,32166
MBSBZBXA,QJQJSWFU,144373
MBSBZBXA,QSDCUCLB,32166
MBSBZBXA,SUOYXCHP,32166
MBSBZBXA,TGOELCAG,217923
MBSBZBXA,WHPUAOID,52222
MIRCVAMV,ELQGMQWE,636108
MIRCVAMV,FDXPMYGF,32166
MIRCVAMV,HXYSSRXE,5212157
MIRCVAMV,LPHPPJUG,1221384
MIRCVAMV,LTOYKIML,333943
MIRCVAMV,MBSBZBXA,4689088
MIRCVAMV,OGAFEHLU,32166
MIRCVAMV,OXKURKXR,118749
MIRCVAMV,PLMZALFA,32166
MIRCVAMV,PYZMVUWD,30701
MIRCVAMV,RUVXNNVA,32166
MIRCVAMV,SUOYXCHP,32166
MIRCVAMV,UGEQLMXM,198231
MIRCVAMV,WHPUAOID,52222
MIRCVAMV,XIFHSOWQ,85931
MIRCVAMV,XIPPENFQ,130776
MIRCVAMV,ZGJXVMNI,3179150
MIRCVAMV,ZKENOUDA,335037
NAQIHUKZ,BEZYMBBT,3788059
NAQIHUKZ,DJBLNPNC,30701
NAQIHUKZ,GIKPEWTY,32166
NAQIHUKZ,LTOYKIML,333943
NAQIHUKZ,MBSBZBXA,4689088
NAQIHUKZ,QVLMOEYE,1209403
NAQIHUKZ,RCBZUSIM,32166
NAQIHUKZ,RJGPVEXX,672086
NAQIHUKZ,STZDBITS,23835357
NAQIHUKZ,TGOELCAG,217923
NAQIHUKZ,VMAQSTJE,78481
NAQIHUKZ,XUOIQPFL,3029026
NAQIHUKZ,YSYHGLQK,30701
NZKBIBNU,AANGBULD,379029
NZKBIBNU,DEWLVASR,336176
NZKBIBNU,FITUEHWN,77452
NZKBIBNU,FQCLOEXA,2244871
NZKBIBNU,GMBFCMIU,32166
NZKBIBNU,QJQJSWFU,144373
NZKBIBNU,SAHWCZNH,2372362
NZKBIBNU,TGOELCAG,217923
NZKBIBNU,UIFPPCLR,99442
NZKBIBNU,VBYCLTYZ,334154
NZKBIBNU,VMAQSTJE,78481
NZKBIBNU,WBLJNPZQ,159579
NZKBIBNU,XIFHSOWQ,85931
NZKBIBNU,ZCELVYQU,166618
NZKBIBNU,ZXERAXWP,62843
OGAFEHLU,AHMDUILJ,126616
OGAFEHLU,DDEXPPXU,39217
OGAFEHLU,FWUCPMMW,30701
OGAFEHLU,GKQIJYDH,9708094
OGAFEHLU,HXYSSRXE,5212157
OGAFEHLU,KJNSOAHR,12803633
OGAFEHLU,LPHPPJUG,1221384
OGAFEHLU,MBSBZBXA,4689088
OGAFEHLU,NAQIHUKZ,32166
OGAFEHLU,PLMZALFA,32166
OGAFEHLU,QJQJSWFU,144373
OGAFEHLU,QRKRBYJL,2535816
OGAFEHLU,RCBZUSIM,32166
OGAFEHLU,STZDBITS,23835357
OGAFEHLU,TANNMIMB,32166
OGAFEHLU,UQYUIVVR,5434168
OGAFEHLU,XIPPENFQ,130776
OGAFEHLU,ZKENOUDA,335037
OJIFIHMZ,APQGTRMF,40984
OJIFIHMZ,BEZYMBBT,3788059
OJIFIHMZ,BUZIIBYG,16243286
OJIFIHMZ,ELQGMQWE,636108
OJIFIHMZ,LSOIUSXD,212408
OJIFIHMZ,QJQJSWFU,144373
OJIFIHMZ,RUVXNNVA,32166
OJIFIHMZ,SNHYOVBM,391241
OJIFIHMZ,STZDBITS,23835357
OKMBFVKS,ATLDMDBO,38875786
OKMBFVKS,BSRMSVTC,321486
OKMBFVKS,DJBLNPNC,30701
OKMBFVKS,DNMPSKTB,5121753
OKMBFVKS,FITUEHWN,0
OKMBFVKS,FQCLOEXA,2244871
OKMBFVKS,LLHREMKS,70709
OKMBFVKS,SAHWCZNH,2372362
OKMBFVKS,UGEQLMXM,198231
OKMBFVKS,UIFPPCLR,99442
OXKURKXR,AHMDUILJ,126616
OXKURKXR,APQGTRMF,40984
OXKURKXR,ATLDMDBO,39458390
OXKURKXR,BEZYMBBT,3788059
OXKURKXR,ELQGMQWE,636108
OXKURKXR,JSLXRQOK,30701
OXKURKXR,KFQSHBNH,13069256
OXKURKXR,LRVGFDFM,17720658
OXKURKXR,OJIFIHMZ,2537191
OXKURKXR,QRKRBYJL,2535816
OXKURKXR,RJCAXSGH,5111584
OXKURKXR,SNHYOVBM,391241
OXKURKXR,SUOYXCHP,32166
OXKURKXR,TGOELCAG,217923
OXKURKXR,ZCELVYQU,166618
PLMZALFA,APQGTRMF,40984
PLMZALFA,BTMOEMEP,12097667
PLMZALFA,FCYBOAXC,108560646
PLMZALFA,GIKPEWTY,32166
PLMZALFA,GKQIJYDH,9329591
PLMZALFA,LLHREMKS,70709
PLMZALFA,LTOYKIML,333943
PLMZALFA,LUENUFGA,3750156
PLMZALFA,OKMBFVKS,1532256
PLMZALFA,OXKURKXR,118749
PLMZALFA,RAWUKQMJ,3775280
PLMZALFA,RUVXNNVA,32166
PLMZALFA,SNHYOVBM,391241
PYZMVUWD,AHMDUILJ,126616
PYZMVUWD,AXULOHBQ,40895
PYZMVUWD,DDEXPPXU,39217
PYZMVUWD,FWUCPMMW,30701
PYZMVUWD,GIKPEWTY,32166
PYZMVUWD,KJNSOAHR,13081448
PYZMVUWD,LTOYKIML,333943
PYZMVUWD,LUENUFGA,3750156
PYZMVUWD,NZKBIBNU,313976
PYZMVUWD,OXKURKXR,118749
PYZMVUWD,PLMZALFA,32166
PYZMVUWD,QJQJSWFU,144373
PYZMVUWD,QSDCUCLB,32166
PYZMVUWD,RCBZUSIM,32166
PYZMVUWD,WPQXWHYO,11819677
PYZMVUWD,XIPPENFQ,130776
QJQJSWFU,DDEXPPXU,39217
QJQJSWFU,ELQGMQWE,636108
QJQJSWFU,GKQIJYDH,9708094
QJQJSWFU,LLHREMKS,70709
QJQJSWFU,LTOYKIML,333943
QJQJSWFU,NAQIHUKZ,32166
QJQJSWFU,RAWUKQMJ,3775280
QJQJSWFU,SDWAYPIK,5927850
QJQJSWFU,SNHYOVBM,391241
QJQJSWFU,SUOYXCHP,32166
QJQJSWFU,VMAQSTJE,78481
QJQJSWFU,WHPUAOID,52222
QJQJSWFU,YSYHGLQK,30701
QJQJSWFU,ZGJXVMNI,3179150
QKXNTIIB,ATLDMDBO,39458390
QKXNTIIB,BUZIIBYG,16243286
QKXNTIIB,DBWLZWNK,184633
QKXNTIIB,JSLXRQOK,30701
QKXNTIIB,OGAFEHLU,32166
QKXNTIIB,RUVXNNVA,32166
QKXNTIIB,SNHYOVBM,391241
QKXNTIIB,TGOELCAG,217923
QKXNTIIB,WPQXWHYO,11819677
QKXNTIIB,XUOIQPFL,3029026
QRKRBYJL,FITUEHWN,77452
QRKRBYJL,FWUCPMMW,30701
QRKRBYJL,WQMVCOEM,67098
QRKRBYJL,XMKRPGLB,1346347
QSDCUCLB,AANGBULD,379029
QSDCUCLB,AHMDUILJ,126616
QSDCUCLB,DBWLZWNK,184633
QSDCUCLB,DDEXPPXU,39217
QSDCUCLB,DNMPSKTB,5121753
QSDCUCLB,FRHNWLNI,1145744
QSDCUCLB,GKQIJYDH,9329591
QSDCUCLB,IGDVVKUD,30701
QSDCUCLB,JSLXRQOK,30701
QSDCUCLB,QJQJSWFU,144373
QSDCUCLB,RUVXNNVA,32166
QSDCUCLB,SNHYOVBM,391241
QSDCUCLB,XIFHSOWQ,85931
QSDCUCLB,YSYHGLQK,30701
QSDCUCLB,ZKENOUDA,335037
QVLMOEYE,AHMDUILJ,126616
QVLMOEYE,BTMOEMEP,12067059
QVLMOEYE,FQCLOEXA,2244871
QVLMOEYE,HCDTGMST,76078
QVLMOEYE,HXYSSRXE,5212157
QVLMOEYE,LRVGFDFM,17720658
QVLMOEYE,LTOYKIML,333943
QVLMOEYE,MBSBZBXA,4689088
QVLMOEYE,RUVXNNVA,32166
QVLMOEYE,UGEQLMXM,198231
QVLMOEYE,ZKENOUDA,335037
RAWUKQMJ,BJALXPFS,144373
RAWUKQMJ,BSRMSVTC,321486
RAWUKQMJ,BTMOEMEP,12067059
RAWUKQMJ,CCLHWFWF,20540846
RAWUKQMJ,FDXPMYGF,32166
RAWUKQMJ,FITUEHWN,77452
RAWUKQMJ,FQCLOEXA,2244871
RAWUKQMJ,GIKPEWTY,32166
RAWUKQMJ,GMBFCMIU,32166
RAWUKQMJ,HCDTGMST,76078
RAWUKQMJ,LLHREMKS,70709
RAWUKQMJ,LUENUFGA,3750156
RAWUKQMJ,MIRCVAMV,66424
RAWUKQMJ,QRKRBYJL,2535816
RAWUKQMJ,ROACSLMG,2585970
RAWUKQMJ,TGOELCAG,217923
RAWUKQMJ,UGEQLMXM,198231
RAWUKQMJ,WHPUAOID,52222
RAWUKQMJ,ZCELVYQU,166618
RCBZUSIM,AXULOHBQ,40895
RCBZUSIM,BUZIIBYG,16243286
RCBZUSIM,FCYBOAXC,108669566
RCBZUSIM,MBSBZBXA,4689088
RCBZUSIM,QVLMOEYE,1209403
RCBZUSIM,STZDBITS,23835357
RCBZUSIM,VBYCLTYZ,334154
RCBZUSIM,VMAQSTJE,78481
RCBZUSIM,VWMBASNE,91956
RCBZUSIM,WHPUAOID,52222
RCBZUSIM,XUOIQPFL,3029026
RCBZUSIM,ZGJXVMNI,3179150
RJCAXSGH,LLHREMKS,70709
RJCAXSGH,QRKRBYJL,2535816
RJCAXSGH,SNHYOVBM,391241
RJCAXSGH,WQMVCOEM,67098
RJGPVEXX,AANGBULD,379029
RJGPVEXX,AHMDUILJ,126616
RJGPVEXX,ATLDMDBO,39458390
RJGPVEXX,BTMOEMEP,11876834
RJGPVEXX,DJBLNPNC,30701
RJGPVEXX,DNMPSKTB,5121753
RJGPVEXX,FQCLOEXA,2244871
RJGPVEXX,FRHNWLNI,1145744
RJGPVEXX,GIKPEWTY,32166
RJGPVEXX,HXYSSRXE,5212157
RJGPVEXX,KEUWZRKO,330734
RJGPVEXX,KJNSOAHR,12803633
RJGPVEXX,LPHPPJUG,1221384
RJGPVEXX,LUENUFGA,3750156
RJGPVEXX,PLMZALFA,32166
RJGPVEXX,QSDCUCLB,32166
RJGPVEXX,SAAYMURU,39217
RJGPVEXX,SDWAYPIK,5927850
RJGPVEXX,SNHYOVBM,391241
RJGPVEXX,STZDBITS,23835357
RJGPVEXX,TGOELCAG,217923
RJGPVEXX,WBLJNPZQ,159579
RJGPVEXX,XMKRPGLB,1346347
RJGPVEXX,XUOIQPFL,3029026
RJGPVEXX,ZKENOUDA,335037
ROACSLMG,ATLDMDBO,39458390
ROACSLMG,DJBLNPNC,30701
ROACSLMG,FCYBOAXC,109262286
ROACSLMG,FITUEHWN,77452
ROACSLMG,FQCLOEXA,2244871
ROACSLMG,FTSVTTSR,213677
ROACSLMG,HXYSSRXE,5212157
ROACSLMG,JPBRUTWP,5224587
ROACSLMG,LPHPPJUG,1221384
ROACSLMG,LRVGFDFM,17720658
ROACSLMG,RJGPVEXX,672086
ROACSLMG,SAHWCZNH,2372362
ROACSLMG,TGOELCAG,217923
ROACSLMG,UQYUIVVR,5941788
ROACSLMG,VBYCLTYZ,334154
ROACSLMG,VUAFAIYJ,754695
ROACSLMG,WBLJNPZQ,159579
ROACSLMG,WHPUAOID,52222
ROACSLMG,XMKRPGLB,1346347
ROACSLMG,ZCELVYQU,166618
RUVXNNVA,ANWUJOKX,32166
RUVXNNVA,BLANHGYY,67098
RUVXNNVA,BUZIIBYG,16243286
RUVXNNVA,GYHKIVQT,16999886
RUVXNNVA,LLHREMKS,70709
RUVXNNVA,LUENUFGA,3750156
RUVXNNVA,MBSBZBXA,4689088
RUVXNNVA,QJQJSWFU,144373
RUVXNNVA,QRKRBYJL,2535816
RUVXNNVA,SNHYOVBM,391241
RUVXNNVA,VUAFAIYJ,754695
RUVXNNVA,WBLJNPZQ,159579
RUVXNNVA,XMKRPGLB,1346347
SAAYMURU,AANGBULD,379029
SAAYMURU,ANWUJOKX,32166
SAAYMURU,BSRMSVTC,321486
SAAYMURU,BTMOEMEP,12079771
SAAYMURU,DDEXPPXU,39217
SAAYMURU,JSLXRQOK,30701
SAAYMURU,KJNSOAHR,12803633
SAAYMURU,OXKURKXR,118749
SAAYMURU,PYZMVUWD,30701
SAAYMURU,QJQJSWFU,144373
SAAYMURU,RAWUKQMJ,3775280
SAAYMURU,SUOYXCHP,32166
SAAYMURU,UQYUIVVR,5563284
SAAYMURU,VBYCLTYZ,334154
SAAYMURU,WHPUAOID,52222
SAAYMURU,XIIEJNEE,82699
SAAYMURU,ZGJXVMNI,3179150
SAHWCZNH,APQGTRMF,40984
SAHWCZNH,ATLDMDBO,39458390
SAHWCZNH,BLANHGYY,67098
SAHWCZNH,BSRMSVTC,321486
SAHWCZNH,BUZIIBYG,16243286
SAHWCZNH,DBWLZWNK,184633
SAHWCZNH,DJBLNPNC,30701
SAHWCZNH,EVBVXETX,4952785
SAHWCZNH,FITUEHWN,77452
SAHWCZNH,FQCLOEXA,2244871
SAHWCZNH,GIKPEWTY,32166
SAHWCZNH,KFQSHBNH,12937715
SAHWCZNH,LLHREMKS,70709
SAHWCZNH,MIRCVAMV,66424
SAHWCZNH,NAQIHUKZ,32166
SAHWCZNH,QRKRBYJL,2535816
SAHWCZNH,QSDCUCLB,32166
SAHWCZNH,RJCAXSGH,5111584
SAHWCZNH,RUVXNNVA,32166
SAHWCZNH,SDWAYPIK,5927850
SAHWCZNH,SNHYOVBM,391241
SAHWCZNH,STZDBITS,23835357
SAHWCZNH,TGOELCAG,217923
SAHWCZNH,VBYCLTYZ,334154
SAHWCZNH,WPQXWHYO,11819677
SAHWCZNH,WQMVCOEM,67098
SAHWCZNH,XIPPENFQ,130776
SAHWCZNH,XMKRPGLB,1346347
SDWAYPIK,ANWUJOKX,32166
SDWAYPIK,APQGTRMF,40984
SDWAYPIK,FQCLOEXA,2244871
SDWAYPIK,GKQIJYDH,9708094
SDWAYPIK,OJIFIHMZ,2537191
SDWAYPIK,PYZMVUWD,30701
SDWAYPIK,QRKRBYJL,2535816
SDWAYPIK,RUVXNNVA,32166
SDWAYPIK,SAAYMURU,39217
SDWAYPIK,ZCELVYQU,166618
SNHYOVBM,BEZYMBBT,3788059
SNHYOVBM,DBWLZWNK,184633
SNHYOVBM,DDEXPPXU,39217
SNHYOVBM,DJBLNPNC,30701
SNHYOVBM,WQMVCOEM,67098
SNHYOVBM,XMKRPGLB,1346347
SNHYOVBM,YSYHGLQK,30701
STZDBITS,AHMDUILJ,126616
STZDBITS,ATLDMDBO,39458390
STZDBITS,BSRMSVTC,321486
STZDBITS,BUZIIBYG,16243286
STZDBITS,ELQGMQWE,636108
STZDBITS,LTOYKIML,333943
STZDBITS,NZKBIBNU,313976
STZDBITS,OXKURKXR,118749
STZDBITS,QSDCUCLB,32166
STZDBITS,QVLMOEYE,1209403
STZDBITS,UGEQLMXM,198231
STZDBITS,UQYUIVVR,5941788
STZDBITS,XIIEJNEE,82699
STZDBITS,XMKRPGLB,1346347
SUOYXCHP,ANWUJOKX,32166
SUOYXCHP,DNMPSKTB,5121753
SUOYXCHP,FITUEHWN,77452
SUOYXCHP,HXYSSRXE,5212157
SUOYXCHP,RCBZUSIM,32166
SUOYXCHP,RJGPVEXX,672086
SUOYXCHP,RUVXNNVA,32166
SUOYXCHP,UIFPPCLR,99442
SUOYXCHP,UQYUIVVR,5434168
SUOYXCHP,WHPUAOID,52222
SUOYXCHP,XUOIQPFL,3029026
SUOYXCHP,ZCELVYQU,166618
TANNMIMB,AANGBULD,379029
TANNMIMB,ELQGMQWE,636108
TANNMIMB,HCDTGMST,76078
TANNMIMB,MBSBZBXA,4689088
TANNMIMB,NZKBIBNU,313976
TANNMIMB,PLMZALFA,32166
TANNMIMB,QSDCUCLB,32166
TANNMIMB,RJGPVEXX,672086
TANNMIMB,UGEQLMXM,198231
TANNMIMB,UQYUIVVR,5563284
TANNMIMB,YSYHGLQK,30701
TGOELCAG,BSRMSVTC,321486
TGOELCAG,DDEXPPXU,39217
TGOELCAG,FITUEHWN,77452
TGOELCAG,IGDVVKUD,30701
TGOELCAG,MIRCVAMV,66424
TGOELCAG,OJIFIHMZ,2537191
TGOELCAG,QRKRBYJL,2535816
TGOELCAG,QSDCUCLB,32166
TGOELCAG,SNHYOVBM,391241
TGOELCAG,UGEQLMXM,198231
TGOELCAG,UIFPPCLR,99442
TGOELCAG,WPQXWHYO,11819677
UGEQLMXM,BEZYMBBT,3788059
UGEQLMXM,DDEXPPXU,39217
UGEQLMXM,FQCLOEXA,2244871
UGEQLMXM,FRHNWLNI,1145744
UGEQLMXM,KAGJCHMR,30701
UGEQLMXM,QJQJSWFU,144373
UGEQLMXM,WQMVCOEM,67098
UGEQLMXM,XIFHSOWQ,85931
UGEQLMXM,XIIEJNEE,82699
UGEQLMXM,YSYHGLQK,30701
UIFPPCLR,APQGTRMF,40984
UIFPPCLR,ATLDMDBO,39458390
UIFPPCLR,BJALXPFS,144373
UIFPPCLR,DBWLZWNK,184633
UIFPPCLR,FQCLOEXA,2244871
UIFPPCLR,FWUCPMMW,30701
UIFPPCLR,GKQIJYDH,9708094
UIFPPCLR,KFQSHBNH,12937715
UIFPPCLR,LRVGFDFM,17720658
UIFPPCLR,OXKURKXR,118749
UIFPPCLR,QJQJSWFU,144373
UIFPPCLR,QKXNTIIB,2671823
UIFPPCLR,QRKRBYJL,2535816
UIFPPCLR,RJCAXSGH,4980044
UIFPPCLR,RUVXNNVA,32166
UIFPPCLR,SAHWCZNH,2372362
UIFPPCLR,SDWAYPIK,5927850
UIFPPCLR,SNHYOVBM,391241
UIFPPCLR,STZDBITS,23835357
UIFPPCLR,VBYCLTYZ,334154
UIFPPCLR,WQMVCOEM,67098
UQYUIVVR,BTMOEMEP,11876834
UQYUIVVR,ELQGMQWE,636108
UQYUIVVR,FRHNWLNI,1145744
UQYUIVVR,GIKPEWTY,32166
UQYUIVVR,LPHPPJUG,1221384
UQYUIVVR,LTOYKIML,333943
UQYUIVVR,OJIFIHMZ,2537191
UQYUIVVR,OXKURKXR,118749
UQYUIVVR,PLMZALFA,32166
UQYUIVVR,QSDCUCLB,32166
UQYUIVVR,SAHWCZNH,2372362
UQYUIVVR,UIFPPCLR,99442
UQYUIVVR,VUAFAIYJ,754695
UXSPKBJR,BUZIIBYG,16243286
UXSPKBJR,DEWLVASR,336176
UXSPKBJR,FCYBOAXC,108630011
UXSPKBJR,FTSVTTSR,213677
UXSPKBJR,JERHKLYW,34312
UXSPKBJR,JPBRUTWP,5224587
UXSPKBJR,KEUWZRKO,330734
UXSPKBJR,KJNSOAHR,12803633
UXSPKBJR,LPHPPJUG,1221384
UXSPKBJR,PYZMVUWD,30701
UXSPKBJR,RCBZUSIM,32166
UXSPKBJR,RUVXNNVA,32166
UXSPKBJR,SAAYMURU,39217
UXSPKBJR,STZDBITS,23835357
UXSPKBJR,VMAQSTJE,78481
UXSPKBJR,VWMBASNE,91956
UXSPKBJR,XIPPENFQ,130776
UXSPKBJR,ZKENOUDA,335037
VBYCLTYZ,AHMDUILJ,126616
VBYCLTYZ,ANWUJOKX,32166
VBYCLTYZ,ATLDMDBO,39458390
VBYCLTYZ,BLANHGYY,67098
VBYCLTYZ,DBWLZWNK,184633
VBYCLTYZ,EVBVXETX,4952785
VBYCLTYZ,FITUEHWN,77452
VBYCLTYZ,FQCLOEXA,2244871
VBYCLTYZ,JPBRUTWP,5224587
VBYCLTYZ,LPHPPJUG,1221384
VBYCLTYZ,RJGPVEXX,672086
VBYCLTYZ,TGOELCAG,217923
VBYCLTYZ,UGEQLMXM,198231
VBYCLTYZ,VUAFAIYJ,754695
VBYCLTYZ,WQMVCOEM,67098
VBYCLTYZ,XMKRPGLB,1346347
VBYCLTYZ,ZCELVYQU,166618
VMAQSTJE,AANGBULD,379029
VMAQSTJE,APQGTRMF,40984
VMAQSTJE,BLANHGYY,67098
VMAQSTJE,BSRMSVTC,321486
VMAQSTJE,BTMOEMEP,12097667
VMAQSTJE,DJBLNPNC,30701
VMAQSTJE,FCYBOAXC,109391207
VMAQSTJE,FITUEHWN,77452
VMAQSTJE,FQCLOEXA,2244871
VMAQSTJE,MIRCVAMV,66424
VMAQSTJE,RAWUKQMJ,3775280
VMAQSTJE,STZDBITS,23835357
VMAQSTJE,UQYUIVVR,5563284
VMAQSTJE,XIIEJNEE,82699
VMAQSTJE,XMKRPGLB,1346347
VUAFAIYJ,AHMDUILJ,126616
VUAFAIYJ,ATLDMDBO,39458390
VUAFAIYJ,DBWLZWNK,184633
VUAFAIYJ,IGDVVKUD,30701
VUAFAIYJ,QSDCUCLB,32166
VUAFAIYJ,SAAYMURU,39217
VUAFAIYJ,SNHYOVBM,391241
VUAFAIYJ,SUOYXCHP,32166
VUAFAIYJ,TGOELCAG,217923
VUAFAIYJ,UGEQLMXM,198231
VUAFAIYJ,WPQXWHYO,11819677
VWMBASNE,BJALXPFS,144373
VWMBASNE,NZKBIBNU,313976
VWMBASNE,OGAFEHLU,32166
VWMBASNE,OJIFIHMZ,2537191
VWMBASNE,OXKURKXR,118749
VWMBASNE,QRKRBYJL,2535816
VWMBASNE,QVLMOEYE,1209403
VWMBASNE,RAWUKQMJ,3775280
VWMBASNE,SDWAYPIK,5927850
VWMBASNE,STZDBITS,23835357
VWMBASNE,TGOELCAG,217923
VWMBASNE,WQMVCOEM,67098
VWMBASNE,ZGJXVMNI,3179150
VWMBASNE,ZKENOUDA,335037
WBLJNPZQ,AHMDUILJ,126616
WBLJNPZQ,ATLDMDBO,39701276
WBLJNPZQ,AXULOHBQ,45923
WBLJNPZQ,CCLHWFWF,20770910
WBLJNPZQ,DJBLNPNC,30701
WBLJNPZQ,HXYSSRXE,5212157
WBLJNPZQ,MIRCVAMV,66424
WBLJNPZQ,OXKURKXR,118749
WBLJNPZQ,PLMZALFA,32166
WBLJNPZQ,QKXNTIIB,2671823
WBLJNPZQ,QRKRBYJL,2535816
WBLJNPZQ,QSDCUCLB,32166
WBLJNPZQ,TANNMIMB,32166
WBLJNPZQ,VUAFAIYJ,754695
WBLJNPZQ,ZCELVYQU,166618
WHPUAOID,APQGTRMF,40984
WHPUAOID,AXULOHBQ,40895
WHPUAOID,BLANHGYY,67098
WHPUAOID,DJBLNPNC,30701
WHPUAOID,GIKPEWTY,32166
WHPUAOID,GYHKIVQT,16999886
WHPUAOID,HXYSSRXE,5090958
WHPUAOID,LPHPPJUG,1221384
WHPUAOID,LRVGFDFM,17720658
WHPUAOID,LSOIUSXD,212408
WHPUAOID,LTOYKIML,333943
WHPUAOID,PLMZALFA,32166
WHPUAOID,RJGPVEXX,672086
WHPUAOID,RUVXNNVA,32166
WHPUAOID,UQYUIVVR,5434168
WHPUAOID,UXSPKBJR,480410
WHPUAOID,VMAQSTJE,78481
WHPUAOID,VWMBASNE,91956
WHPUAOID,WBLJNPZQ,0
WHPUAOID,XMKRPGLB,1346347
WPQXWHYO,AHMDUILJ,126616
WPQXWHYO,ANWUJOKX,32166
WPQXWHYO,BLANHGYY,67098
WPQXWHYO,DJBLNPNC,30701
WPQXWHYO,JPBRUTWP,5224587
WPQXWHYO,QSDCUCLB,32166
WPQXWHYO,RJGPVEXX,672086
WPQXWHYO,RUVXNNVA,32166
WPQXWHYO,TANNMIMB,32166
WPQXWHYO,UQYUIVVR,5941788
WPQXWHYO,VMAQSTJE,78481
WPQXWHYO,WBLJNPZQ,159579
WPQXWHYO,WQMVCOEM,67098
WPQXWHYO,XIIEJNEE,82699
WPQXWHYO,XMKRPGLB,1346347
WQMVCOEM,LRVGFDFM,17720658
WQMVCOEM,RJGPVEXX,672086
WQMVCOEM,XIFHSOWQ,85931
XIFHSOWQ,ANWUJOKX,32166
XIFHSOWQ,FTSVTTSR,213677
XIFHSOWQ,GIKPEWTY,32166
XIFHSOWQ,JPBRUTWP,5224587
XIFHSOWQ,NAQIHUKZ,32166
XIFHSOWQ,OKMBFVKS,1532256
XIFHSOWQ,PLMZALFA,32166
XIFHSOWQ,RJGPVEXX,672086
XIFHSOWQ,ROACSLMG,2585970
XIFHSOWQ,SUOYXCHP,32166
XIIEJNEE,BJALXPFS,144373
XIIEJNEE,BLANHGYY,67098
XIIEJNEE,DEWLVASR,336176
