leading_item_id,following_item_id,value
OJIFIHMZ,JERHKLYW,20373
OJIFIHMZ,LTOYKIML,304418
OJIFIHMZ,MBSBZBXA,6255905
OJIFIHMZ,OXKURKXR,134414
OJIFIHMZ,SDWAYPIK,4915055
OJIFIHMZ,TGOELCAG,364746
OJIFIHMZ,UQYUIVVR,4200238
OJIFIHMZ,VWMBASNE,131665
OJIFIHMZ,XMKRPGLB,1231974
OJIFIHMZ,ZGJXVMNI,3505302
OKMBFVKS,AXULOHBQ,67909
OKMBFVKS,ELQGMQWE,732809
OKMBFVKS,PLMZALFA,7809
OKMBFVKS,XIFHSOWQ,89887
OXKURKXR,AANGBULD,769723
OXKURKXR,BSRMSVTC,331781
OXKURKXR,BTMOEMEP,14404307
OXKURKXR,DDEXPPXU,23345
OXKURKXR,DJBLNPNC,7293
OXKURKXR,LPHPPJUG,1144489
OXKURKXR,LTOYKIML,305663
OXKURKXR,LUENUFGA,4057882
OXKURKXR,MIRCVAMV,77687
OXKURKXR,PLMZALFA,4480
OXKURKXR,PYZMVUWD,11719
OXKURKXR,QSDCUCLB,7895
OXKURKXR,SAAYMURU,62976
OXKURKXR,STZDBITS,26512305
OXKURKXR,UIFPPCLR,86536
OXKURKXR,UQYUIVVR,4081397
OXKURKXR,VWMBASNE,132958
OXKURKXR,WBLJNPZQ,129561
OXKURKXR,XMKRPGLB,1239590
OXKURKXR,ZGJXVMNI,3393483
PLMZALFA,ANWUJOKX,17772
PLMZALFA,ATLDMDBO,36588180
PLMZALFA,BLANHGYY,34340
PLMZALFA,DNMPSKTB,5131420
PLMZALFA,FDXPMYGF,14739
PLMZALFA,FITUEHWN,54181
PLMZALFA,FRHNWLNI,878129
PLMZALFA,FTSVTTSR,232806
PLMZALFA,IGDVVKUD,9442
PLMZALFA,MBSBZBXA,6522847
PLMZALFA,MIRCVAMV,78277
PLMZALFA,OGAFEHLU,7530
PLMZALFA,PYZMVUWD,12278
PLMZALFA,RJGPVEXX,495312
PLMZALFA,TANNMIMB,9249
PLMZALFA,UQYUIVVR,4018381
PLMZALFA,WBLJNPZQ,161200
PLMZALFA,XIFHSOWQ,88492
PLMZALFA,ZKENOUDA,360288
PYZMVUWD,ATLDMDBO,36957230
PYZMVUWD,FCYBOAXC,103306244
PYZMVUWD,FDXPMYGF,13482
PYZMVUWD,FRHNWLNI,916872
PYZMVUWD,GYHKIVQT,17314941
PYZMVUWD,HCDTGMST,212887
PYZMVUWD,LPHPPJUG,1143272
PYZMVUWD,MIRCVAMV,77887
PYZMVUWD,SAAYMURU,63697
PYZMVUWD,SDWAYPIK,4890075
PYZMVUWD,UXSPKBJR,603830
QJQJSWFU,BLANHGYY,34011
QJQJSWFU,DNMPSKTB,5194267
QJQJSWFU,FQCLOEXA,2104188
QJQJSWFU,FRHNWLNI,939447
QJQJSWFU,JBVHSUWY,285030
QJQJSWFU,JSLXRQOK,5567
QJQJSWFU,KJNSOAHR,25202434
QJQJSWFU,MBSBZBXA,6382778
QJQJSWFU,NZKBIBNU,268917
QJQJSWFU,OGAFEHLU,5553
QJQJSWFU,OJIFIHMZ,1684775
QJQJSWFU,PYZMVUWD,10968
QJQJSWFU,QSDCUCLB,7742
QJQJSWFU,SAAYMURU,64832
QJQJSWFU,UGEQLMXM,228080
QJQJSWFU,UIFPPCLR,88546
QJQJSWFU,XIIEJNEE,78675
QJQJSWFU,XIPPENFQ,104158
QKXNTIIB,BLANHGYY,34861
QKXNTIIB,GYHKIVQT,16774018
QKXNTIIB,JERHKLYW,22733
QKXNTIIB,LTOYKIML,313706
QKXNTIIB,UIFPPCLR,89344
QKXNTIIB,WBLJNPZQ,161642
QKXNTIIB,XMKRPGLB,1244049
QRKRBYJL,BJALXPFS,118753
QRKRBYJL,BTMOEMEP,14862424
QRKRBYJL,BUZIIBYG,15849627
QRKRBYJL,ELQGMQWE,729057
QRKRBYJL,GYHKIVQT,16755950
QRKRBYJL,LTOYKIML,314365
QRKRBYJL,OGAFEHLU,7026
QRKRBYJL,OXKURKXR,136299
QRKRBYJL,RAWUKQMJ,4336598
QRKRBYJL,SAHWCZNH,2258883
QRKRBYJL,SDWAYPIK,4920971
QRKRBYJL,UIFPPCLR,87000
QRKRBYJL,VWMBASNE,133550
QRKRBYJL,WBLJNPZQ,163095
QRKRBYJL,ZCELVYQU,136994
QSDCUCLB,ATLDMDBO,36708807
QSDCUCLB,BEZYMBBT,4058301
QSDCUCLB,BJALXPFS,120440
QSDCUCLB,BUZIIBYG,15753770
QSDCUCLB,GIKPEWTY,8607
QSDCUCLB,GYHKIVQT,17269056
QSDCUCLB,HXYSSRXE,4205436
QSDCUCLB,JERHKLYW,20304
QSDCUCLB,KEUWZRKO,288791
QSDCUCLB,LPHPPJUG,1144108
QSDCUCLB,MBSBZBXA,6298568
QSDCUCLB,RJGPVEXX,491556
QSDCUCLB,SAHWCZNH,2363331
QSDCUCLB,STZDBITS,26506887
QSDCUCLB,TANNMIMB,8237
QSDCUCLB,TGOELCAG,325149
QSDCUCLB,UQYUIVVR,4025876
QSDCUCLB,VUAFAIYJ,613365
QSDCUCLB,WBLJNPZQ,159538
QSDCUCLB,WPQXWHYO,9686127
QSDCUCLB,XUOIQPFL,2666006
QSDCUCLB,ZCELVYQU,121895
QVLMOEYE,BLANHGYY,36225
QVLMOEYE,BSRMSVTC,364336
QVLMOEYE,DNMPSKTB,5196277
QVLMOEYE,ELQGMQWE,729502
QVLMOEYE,FTSVTTSR,246248
QVLMOEYE,JBVHSUWY,285074
QVLMOEYE,LSOIUSXD,307987
QVLMOEYE,NAQIHUKZ,5099
QVLMOEYE,RCBZUSIM,5776
QVLMOEYE,STZDBITS,26421698
QVLMOEYE,XMKRPGLB,1231473
QVLMOEYE,ZCELVYQU,134435
QVLMOEYE,ZGJXVMNI,3380133
RAWUKQMJ,EVBVXETX,4912779
RAWUKQMJ,PLMZALFA,7267
RAWUKQMJ,QJQJSWFU,137227
RAWUKQMJ,SAAYMURU,65534
RAWUKQMJ,VMAQSTJE,207875
RAWUKQMJ,YSYHGLQK,12676
RCBZUSIM,DUCMGGNW,841481
RCBZUSIM,EVBVXETX,4945958
RCBZUSIM,FDXPMYGF,11858
RCBZUSIM,FQCLOEXA,2114074
RCBZUSIM,FRHNWLNI,934731
RCBZUSIM,FTSVTTSR,245492
RCBZUSIM,GIKPEWTY,7651
RCBZUSIM,JPBRUTWP,5858097
RCBZUSIM,NAQIHUKZ,3255
RCBZUSIM,OGAFEHLU,6062
RCBZUSIM,PYZMVUWD,10032
RCBZUSIM,SUOYXCHP,14941
RCBZUSIM,UXSPKBJR,613280
RJCAXSGH,ELQGMQWE,730269
RJCAXSGH,LRVGFDFM,14775975
RJCAXSGH,LTOYKIML,318239
RJCAXSGH,OXKURKXR,134639
RJCAXSGH,SAHWCZNH,2233753
RJCAXSGH,UIFPPCLR,89550
RJGPVEXX,BEZYMBBT,3908643
RJGPVEXX,BLANHGYY,36357
RJGPVEXX,BSRMSVTC,362851
RJGPVEXX,DEWLVASR,349827
RJGPVEXX,FITUEHWN,55146
RJGPVEXX,JPBRUTWP,5772889
RJGPVEXX,KAGJCHMR,55316
RJGPVEXX,NAQIHUKZ,5061
RJGPVEXX,ROACSLMG,2132329
RJGPVEXX,SUOYXCHP,14870
RJGPVEXX,VBYCLTYZ,327441
RJGPVEXX,WHPUAOID,12332
RJGPVEXX,WPQXWHYO,9629686
RJGPVEXX,WQMVCOEM,44889
RJGPVEXX,XIFHSOWQ,89497
ROACSLMG,DEWLVASR,353180
ROACSLMG,DUCMGGNW,782567
ROACSLMG,EVBVXETX,4913957
ROACSLMG,GMBFCMIU,6844
ROACSLMG,GYHKIVQT,17067522
ROACSLMG,JBVHSUWY,284250
ROACSLMG,KAGJCHMR,54005
ROACSLMG,KEUWZRKO,306238
ROACSLMG,LSOIUSXD,307671
ROACSLMG,RAWUKQMJ,4317184
ROACSLMG,XIFHSOWQ,90356
RUVXNNVA,BJALXPFS,121782
RUVXNNVA,BSRMSVTC,359353
RUVXNNVA,BTMOEMEP,15110396
RUVXNNVA,ELQGMQWE,729727
RUVXNNVA,JBVHSUWY,277858
RUVXNNVA,KJNSOAHR,25355525
RUVXNNVA,LTOYKIML,316488
RUVXNNVA,MIRCVAMV,79289
RUVXNNVA,OJIFIHMZ,1687425
RUVXNNVA,PLMZALFA,6517
RUVXNNVA,QKXNTIIB,1705423
RUVXNNVA,QSDCUCLB,6849
RUVXNNVA,QVLMOEYE,1058323
RUVXNNVA,SAHWCZNH,2366957
RUVXNNVA,SDWAYPIK,4926123
RUVXNNVA,SUOYXCHP,14435
RUVXNNVA,UIFPPCLR,87831
RUVXNNVA,WHPUAOID,2979
RUVXNNVA,WPQXWHYO,9612423
SAAYMURU,AXULOHBQ,60064
SAAYMURU,DEWLVASR,348439
SAAYMURU,DJBLNPNC,3330
SAAYMURU,EVBVXETX,4933392
SAAYMURU,FCYBOAXC,102429888
SAAYMURU,FTSVTTSR,245755
SAAYMURU,FWUCPMMW,21988
SAAYMURU,GMBFCMIU,2794
SAAYMURU,KAGJCHMR,50059
SAAYMURU,KEUWZRKO,303822
SAAYMURU,LTOYKIML,308027
SAAYMURU,RJGPVEXX,525368
SAAYMURU,SDWAYPIK,4905510
SAAYMURU,UXSPKBJR,603328
SAAYMURU,VUAFAIYJ,613152
SAAYMURU,XIPPENFQ,107592
SAAYMURU,ZKENOUDA,367122
SAHWCZNH,AHMDUILJ,136757
SAHWCZNH,DDEXPPXU,21044
SAHWCZNH,ELQGMQWE,727840
SAHWCZNH,GYHKIVQT,16798965
SAHWCZNH,JBVHSUWY,283594
SAHWCZNH,JERHKLYW,17226
SAHWCZNH,KAGJCHMR,54330
SAHWCZNH,LSOIUSXD,306567
SAHWCZNH,LTOYKIML,317924
SAHWCZNH,NZKBIBNU,267482
SAHWCZNH,OKMBFVKS,2453369
SAHWCZNH,ROACSLMG,2131534
SAHWCZNH,UIFPPCLR,89604
SAHWCZNH,UQYUIVVR,4137179
SAHWCZNH,ZGJXVMNI,3502064
SDWAYPIK,BEZYMBBT,3996051
SDWAYPIK,DNMPSKTB,5195735
SDWAYPIK,FITUEHWN,51152
SDWAYPIK,IGDVVKUD,10955
SDWAYPIK,JBVHSUWY,284250
SDWAYPIK,JERHKLYW,22733
SDWAYPIK,LTOYKIML,314802
SDWAYPIK,QJQJSWFU,137227
SDWAYPIK,RJGPVEXX,498858
SDWAYPIK,SAHWCZNH,2280568
SDWAYPIK,UIFPPCLR,89344
SDWAYPIK,YSYHGLQK,9025
SNHYOVBM,AHMDUILJ,136143
SNHYOVBM,APQGTRMF,50621
SNHYOVBM,ATLDMDBO,36635460
SNHYOVBM,BTMOEMEP,15057017
SNHYOVBM,DUCMGGNW,789679
SNHYOVBM,FWUCPMMW,20579
SNHYOVBM,IGDVVKUD,9739
SNHYOVBM,JSLXRQOK,5915
SNHYOVBM,KFQSHBNH,10500880
SNHYOVBM,LRVGFDFM,14548172
SNHYOVBM,LTOYKIML,274601
SNHYOVBM,OJIFIHMZ,1772606
SNHYOVBM,OXKURKXR,132357
SNHYOVBM,PLMZALFA,6593
SNHYOVBM,QKXNTIIB,1854749
SNHYOVBM,QSDCUCLB,7025
SNHYOVBM,RJCAXSGH,6166277
SNHYOVBM,RJGPVEXX,480672
SNHYOVBM,RUVXNNVA,3859
SNHYOVBM,SAHWCZNH,2265724
SNHYOVBM,TGOELCAG,366744
SNHYOVBM,UIFPPCLR,90863
SNHYOVBM,VUAFAIYJ,629606
SNHYOVBM,ZXERAXWP,47846
STZDBITS,ANWUJOKX,18231
STZDBITS,DEWLVASR,344966
STZDBITS,EVBVXETX,4918251
STZDBITS,FCYBOAXC,102886665
STZDBITS,FTSVTTSR,245511
STZDBITS,JBVHSUWY,287662
STZDBITS,KAGJCHMR,52787
STZDBITS,NAQIHUKZ,5181
STZDBITS,OGAFEHLU,5404
STZDBITS,OJIFIHMZ,1721511
STZDBITS,RCBZUSIM,6379
STZDBITS,RJGPVEXX,532248
STZDBITS,UIFPPCLR,87722
STZDBITS,UXSPKBJR,619943
STZDBITS,VMAQSTJE,208589
STZDBITS,VWMBASNE,133713
SUOYXCHP,DBWLZWNK,152462
SUOYXCHP,FTSVTTSR,224684
SUOYXCHP,GMBFCMIU,4110
SUOYXCHP,HCDTGMST,212031
SUOYXCHP,JERHKLYW,19207
SUOYXCHP,JSLXRQOK,3836
SUOYXCHP,KAGJCHMR,49731
SUOYXCHP,MBSBZBXA,6280392
SUOYXCHP,MIRCVAMV,77179
SUOYXCHP,OXKURKXR,131158
SUOYXCHP,QJQJSWFU,136172
SUOYXCHP,VUAFAIYJ,582786
SUOYXCHP,XIFHSOWQ,86221
SUOYXCHP,XIIEJNEE,124445
SUOYXCHP,ZKENOUDA,369804
SUOYXCHP,ZXERAXWP,46648
TANNMIMB,ANWUJOKX,17772
TANNMIMB,ATLDMDBO,36610341
TANNMIMB,BJALXPFS,130955
TANNMIMB,BSRMSVTC,362596
TANNMIMB,DEWLVASR,337186
TANNMIMB,DJBLNPNC,6839
TANNMIMB,FDXPMYGF,14072
TANNMIMB,FITUEHWN,55193
TANNMIMB,FTSVTTSR,230724
TANNMIMB,HXYSSRXE,4205352
TANNMIMB,IGDVVKUD,9442
TANNMIMB,OGAFEHLU,6863
TANNMIMB,WBLJNPZQ,160870
TANNMIMB,WPQXWHYO,9636516
TANNMIMB,XMKRPGLB,1207014
TANNMIMB,ZKENOUDA,369022
TANNMIMB,ZXERAXWP,46665
TGOELCAG,AHMDUILJ,135343
TGOELCAG,ATLDMDBO,37181412
TGOELCAG,BEZYMBBT,3905102
TGOELCAG,DJBLNPNC,4634
TGOELCAG,ELQGMQWE,734771
TGOELCAG,HCDTGMST,210903
TGOELCAG,JBVHSUWY,287382
TGOELCAG,KAGJCHMR,51730
TGOELCAG,KEUWZRKO,302247
TGOELCAG,LPHPPJUG,1141506
TGOELCAG,MBSBZBXA,6282053
TGOELCAG,NAQIHUKZ,3469
TGOELCAG,NZKBIBNU,266573
TGOELCAG,OXKURKXR,135278
TGOELCAG,QKXNTIIB,1679483
TGOELCAG,RAWUKQMJ,4311503
TGOELCAG,RJGPVEXX,508771
TGOELCAG,ROACSLMG,2082373
TGOELCAG,SAHWCZNH,2367682
TGOELCAG,VBYCLTYZ,325808
TGOELCAG,VUAFAIYJ,572524
TGOELCAG,VWMBASNE,132790
TGOELCAG,ZCELVYQU,138939
UGEQLMXM,AHMDUILJ,135447
UGEQLMXM,APQGTRMF,50895
UGEQLMXM,BJALXPFS,118794
UGEQLMXM,BLANHGYY,34344
UGEQLMXM,BTMOEMEP,15393678
UGEQLMXM,BUZIIBYG,15910248
UGEQLMXM,DUCMGGNW,783172
UGEQLMXM,GIKPEWTY,8587
UGEQLMXM,KEUWZRKO,304385
UGEQLMXM,LLHREMKS,165557
UGEQLMXM,LSOIUSXD,298649
UGEQLMXM,MIRCVAMV,75906
UGEQLMXM,OKMBFVKS,2496445
UGEQLMXM,QVLMOEYE,1056056
UGEQLMXM,RAWUKQMJ,4292609
UGEQLMXM,STZDBITS,26493335
UGEQLMXM,TANNMIMB,7150
UGEQLMXM,TGOELCAG,325878
UGEQLMXM,VBYCLTYZ,324064
UGEQLMXM,VUAFAIYJ,613715
UGEQLMXM,XUOIQPFL,2659750
UGEQLMXM,ZCELVYQU,136477
UGEQLMXM,ZGJXVMNI,3484135
UIFPPCLR,AANGBULD,762104
UIFPPCLR,AHMDUILJ,137641
UIFPPCLR,BLANHGYY,32201
UIFPPCLR,BUZIIBYG,15763426
UIFPPCLR,DJBLNPNC,4941
UIFPPCLR,ELQGMQWE,725099
UIFPPCLR,FITUEHWN,51073
UIFPPCLR,FTSVTTSR,240244
UIFPPCLR,IGDVVKUD,11217
UIFPPCLR,JBVHSUWY,267204
UIFPPCLR,JERHKLYW,19797
UIFPPCLR,LTOYKIML,316961
UIFPPCLR,NZKBIBNU,265139
UIFPPCLR,SUOYXCHP,13261
UIFPPCLR,TGOELCAG,364334
UIFPPCLR,UQYUIVVR,4174064
UQYUIVVR,ANWUJOKX,16257
UQYUIVVR,DEWLVASR,330734
UQYUIVVR,FDXPMYGF,13581
UQYUIVVR,FITUEHWN,55943
UQYUIVVR,FQCLOEXA,2092689
UQYUIVVR,FTSVTTSR,246718
UQYUIVVR,HCDTGMST,211533
UQYUIVVR,JPBRUTWP,5756430
UQYUIVVR,OGAFEHLU,8279
UQYUIVVR,ROACSLMG,2098670
UQYUIVVR,SAAYMURU,65012
UQYUIVVR,STZDBITS,25711601
UQYUIVVR,SUOYXCHP,16197
UQYUIVVR,TANNMIMB,8746
UQYUIVVR,VMAQSTJE,206511
UQYUIVVR,WHPUAOID,7226
UQYUIVVR,WPQXWHYO,9593601
UQYUIVVR,YSYHGLQK,12236
UQYUIVVR,ZCELVYQU,137889
UQYUIVVR,ZKENOUDA,362044
UXSPKBJR,DUCMGGNW,803501
UXSPKBJR,FRHNWLNI,936461
UXSPKBJR,GMBFCMIU,3765
UXSPKBJR,LSOIUSXD,286363
UXSPKBJR,WHPUAOID,3741
UXSPKBJR,ZCELVYQU,124867
UXSPKBJR,ZXERAXWP,49597
VBYCLTYZ,DDEXPPXU,25330
VBYCLTYZ,DUCMGGNW,782899
VBYCLTYZ,ELQGMQWE,731201
VBYCLTYZ,HCDTGMST,212921
VBYCLTYZ,IGDVVKUD,11671
VBYCLTYZ,JBVHSUWY,285471
VBYCLTYZ,KAGJCHMR,54889
VBYCLTYZ,LTOYKIML,317521
VBYCLTYZ,RCBZUSIM,6437
VBYCLTYZ,SAAYMURU,67819
VBYCLTYZ,SAHWCZNH,2282253
VBYCLTYZ,UIFPPCLR,90028
VMAQSTJE,DDEXPPXU,22320
VMAQSTJE,DEWLVASR,336151
VMAQSTJE,DUCMGGNW,778893
VMAQSTJE,EVBVXETX,4926015
VMAQSTJE,FRHNWLNI,938332
VMAQSTJE,FWUCPMMW,23293
VMAQSTJE,GMBFCMIU,2800
VMAQSTJE,HCDTGMST,213960
VMAQSTJE,JERHKLYW,21019
VMAQSTJE,KEUWZRKO,305127
VMAQSTJE,LPHPPJUG,1144239
VMAQSTJE,LUENUFGA,4050921
VMAQSTJE,NZKBIBNU,267435
VMAQSTJE,QJQJSWFU,137089
VMAQSTJE,RCBZUSIM,5052
VMAQSTJE,UXSPKBJR,606949
VMAQSTJE,WHPUAOID,33393
VMAQSTJE,WPQXWHYO,9585326
VMAQSTJE,XIPPENFQ,109389
VUAFAIYJ,AXULOHBQ,65047
VUAFAIYJ,BLANHGYY,36066
VUAFAIYJ,FCYBOAXC,103212017
VUAFAIYJ,GIKPEWTY,8954
VUAFAIYJ,GYHKIVQT,16891919
VUAFAIYJ,JPBRUTWP,5856219
VUAFAIYJ,LPHPPJUG,1144687
VUAFAIYJ,LSOIUSXD,307476
VUAFAIYJ,LTOYKIML,317297
VUAFAIYJ,ROACSLMG,2105150
VUAFAIYJ,RUVXNNVA,7235
VUAFAIYJ,UQYUIVVR,4214608
VUAFAIYJ,VBYCLTYZ,327580
VUAFAIYJ,WBLJNPZQ,161680
VWMBASNE,GKQIJYDH,9772796
VWMBASNE,LTOYKIML,313643
VWMBASNE,RCBZUSIM,4853
VWMBASNE,UXSPKBJR,605257
VWMBASNE,WHPUAOID,4603
WBLJNPZQ,BSRMSVTC,362174
WBLJNPZQ,FITUEHWN,57039
WBLJNPZQ,FQCLOEXA,2087557
WBLJNPZQ,IGDVVKUD,11536
WBLJNPZQ,JPBRUTWP,5811987
WBLJNPZQ,KAGJCHMR,51444
WBLJNPZQ,NZKBIBNU,269492
WBLJNPZQ,RJGPVEXX,532726
WBLJNPZQ,ROACSLMG,2096927
WBLJNPZQ,RUVXNNVA,9602
WBLJNPZQ,WHPUAOID,8323
WBLJNPZQ,WPQXWHYO,9545515
WHPUAOID,BJALXPFS,120817
WHPUAOID,BSRMSVTC,350623
WHPUAOID,DUCMGGNW,781218
WHPUAOID,EVBVXETX,4928528
WHPUAOID,FQCLOEXA,2105648
WHPUAOID,FTSVTTSR,243164
WHPUAOID,JSLXRQOK,7474
WHPUAOID,KJNSOAHR,25146850
WHPUAOID,MIRCVAMV,79805
WHPUAOID,QJQJSWFU,136891
WHPUAOID,RAWUKQMJ,4282692
WHPUAOID,RCBZUSIM,5769
WHPUAOID,SAAYMURU,62486
WHPUAOID,SUOYXCHP,14044
WHPUAOID,XIFHSOWQ,86088
WHPUAOID,XIIEJNEE,78014
WHPUAOID,ZGJXVMNI,3375425
WPQXWHYO,BEZYMBBT,3913207
WPQXWHYO,BJALXPFS,121228
WPQXWHYO,BSRMSVTC,376086
WPQXWHYO,GMBFCMIU,6521
WPQXWHYO,HXYSSRXE,4344076
WPQXWHYO,JERHKLYW,23895
WPQXWHYO,KAGJCHMR,53682
WPQXWHYO,KJNSOAHR,25242891
WPQXWHYO,LLHREMKS,167573
WPQXWHYO,PYZMVUWD,11475
WPQXWHYO,QKXNTIIB,1736896
WPQXWHYO,SAHWCZNH,2248010
WPQXWHYO,TGOELCAG,334552
WPQXWHYO,VUAFAIYJ,620617
WPQXWHYO,ZXERAXWP,49032
WQMVCOEM,APQGTRMF,84827
WQMVCOEM,KFQSHBNH,10840169
WQMVCOEM,KJNSOAHR,25148422
WQMVCOEM,LTOYKIML,316375
WQMVCOEM,QRKRBYJL,2577754
WQMVCOEM,RJCAXSGH,6679391
WQMVCOEM,SAHWCZNH,2337327
WQMVCOEM,SNHYOVBM,625481
WQMVCOEM,UGEQLMXM,223916
WQMVCOEM,UIFPPCLR,87629
WQMVCOEM,VWMBASNE,130143
WQMVCOEM,WBLJNPZQ,154127
WQMVCOEM,ZGJXVMNI,3409433
XIFHSOWQ,BJALXPFS,121120
XIFHSOWQ,DEWLVASR,348566
XIFHSOWQ,DNMPSKTB,5187220
XIFHSOWQ,DUCMGGNW,780707
XIFHSOWQ,FRHNWLNI,937955
XIFHSOWQ,GKQIJYDH,9760364
XIFHSOWQ,GMBFCMIU,4252
XIFHSOWQ,KAGJCHMR,50654
XIFHSOWQ,MIRCVAMV,78281
XIFHSOWQ,NZKBIBNU,268178
XIFHSOWQ,QSDCUCLB,4188
XIFHSOWQ,UGEQLMXM,224107
XIFHSOWQ,WQMVCOEM,42556
XIFHSOWQ,XIPPENFQ,104901
XIFHSOWQ,YSYHGLQK,9811
XIIEJNEE,AANGBULD,763266
XIIEJNEE,AHMDUILJ,133369
XIIEJNEE,BEZYMBBT,3967517
XIIEJNEE,FDXPMYGF,14498
XIIEJNEE,GKQIJYDH,9735339
XIIEJNEE,JERHKLYW,19714
XIIEJNEE,JSLXRQOK,5504
XIIEJNEE,LPHPPJUG,1144095
XIIEJNEE,SAAYMURU,62632
XIIEJNEE,STZDBITS,26753172
XIIEJNEE,UGEQLMXM,226334
XIIEJNEE,WPQXWHYO,9585349
XIIEJNEE,XMKRPGLB,1233983
XIPPENFQ,ANWUJOKX,17820
XIPPENFQ,AXULOHBQ,64916
XIPPENFQ,BJALXPFS,123283
XIPPENFQ,BLANHGYY,32906
XIPPENFQ,DJBLNPNC,5646
XIPPENFQ,DUCMGGNW,782429
XIPPENFQ,FCYBOAXC,102896019
XIPPENFQ,FRHNWLNI,941450
XIPPENFQ,FTSVTTSR,245569
XIPPENFQ,HCDTGMST,214558
XIPPENFQ,LUENUFGA,3962091
XIPPENFQ,MIRCVAMV,76843
XIPPENFQ,OGAFEHLU,6534
XIPPENFQ,PYZMVUWD,11980
XIPPENFQ,SAHWCZNH,2255615
XIPPENFQ,UXSPKBJR,606054
XIPPENFQ,XMKRPGLB,1238821
XMKRPGLB,ANWUJOKX,16614
XMKRPGLB,ATLDMDBO,36603453
XMKRPGLB,BEZYMBBT,3893842
XMKRPGLB,BTMOEMEP,15326191
XMKRPGLB,DBWLZWNK,159170
XMKRPGLB,DNMPSKTB,5195735
XMKRPGLB,FITUEHWN,52372
XMKRPGLB,HXYSSRXE,4340401
XMKRPGLB,JPBRUTWP,5761165
XMKRPGLB,KJNSOAHR,25194921
XMKRPGLB,QRKRBYJL,2760550
XMKRPGLB,RJGPVEXX,527634
XMKRPGLB,ROACSLMG,2066325
XMKRPGLB,RUVXNNVA,5664
XMKRPGLB,SAHWCZNH,2234901
XMKRPGLB,STZDBITS,25711463
XMKRPGLB,VBYCLTYZ,327813
XMKRPGLB,VMAQSTJE,207551
XMKRPGLB,WHPUAOID,6181
XMKRPGLB,WPQXWHYO,9566643
XUOIQPFL,BSRMSVTC,362781
XUOIQPFL,ELQGMQWE,731254
XUOIQPFL,JERHKLYW,22169
XUOIQPFL,LSOIUSXD,272709
XUOIQPFL,NAQIHUKZ,4556
XUOIQPFL,QKXNTIIB,1690011
XUOIQPFL,RCBZUSIM,8123
XUOIQPFL,RJGPVEXX,497852
XUOIQPFL,SUOYXCHP,14269
YSYHGLQK,BJALXPFS,119901
YSYHGLQK,DEWLVASR,351562
YSYHGLQK,DNMPSKTB,5254511
YSYHGLQK,FDXPMYGF,11962
YSYHGLQK,GMBFCMIU,3709
YSYHGLQK,HCDTGMST,213075
YSYHGLQK,HXYSSRXE,4273448
YSYHGLQK,JSLXRQOK,6756
YSYHGLQK,LLHREMKS,165350
YSYHGLQK,NAQIHUKZ,2842
YSYHGLQK,QJQJSWFU,134995
YSYHGLQK,QSDCUCLB,4968
YSYHGLQK,SNHYOVBM,617000
YSYHGLQK,UGEQLMXM,220527
YSYHGLQK,XIIEJNEE,75597
ZCELVYQU,AHMDUILJ,138503
ZCELVYQU,ELQGMQWE,743315
ZCELVYQU,LTOYKIML,325376
ZCELVYQU,NZKBIBNU,266438
ZCELVYQU,OXKURKXR,131893
ZCELVYQU,RAWUKQMJ,4347670
ZCELVYQU,ROACSLMG,2138953
ZCELVYQU,SDWAYPIK,5042046
ZCELVYQU,SUOYXCHP,13178
ZCELVYQU,VBYCLTYZ,325672
ZCELVYQU,WBLJNPZQ,209933
ZCELVYQU,XIPPENFQ,106743
ZCELVYQU,XMKRPGLB,1231810
ZGJXVMNI,ATLDMDBO,36527280
ZGJXVMNI,CCLHWFWF,23382617
ZGJXVMNI,ELQGMQWE,723640
ZGJXVMNI,FTSVTTSR,243653
ZGJXVMNI,JSLXRQOK,0
ZGJXVMNI,KEUWZRKO,365743
ZGJXVMNI,KJNSOAHR,25536366
ZGJXVMNI,LRVGFDFM,14851967
ZGJXVMNI,LSOIUSXD,349568
ZGJXVMNI,QJQJSWFU,137940
ZGJXVMNI,RCBZUSIM,0
ZGJXVMNI,SAAYMURU,129642
ZGJXVMNI,VWMBASNE,134263
ZGJXVMNI,XMKRPGLB,1221604
ZKENOUDA,ANWUJOKX,16615
ZKENOUDA,BJALXPFS,121877
ZKENOUDA,BLANHGYY,35844
ZKENOUDA,DJBLNPNC,6349
ZKENOUDA,DNMPSKTB,5147963
ZKENOUDA,DUCMGGNW,806097
ZKENOUDA,FQCLOEXA,2085352
ZKENOUDA,GMBFCMIU,5717
ZKENOUDA,HXYSSRXE,4274710
ZKENOUDA,LPHPPJUG,1139993
ZKENOUDA,LSOIUSXD,300324
ZKENOUDA,MIRCVAMV,76891
ZKENOUDA,OGAFEHLU,7625
ZKENOUDA,QSDCUCLB,8404
ZKENOUDA,QVLMOEYE,1049586
ZKENOUDA,RJGPVEXX,520901
ZKENOUDA,UXSPKBJR,597692
ZKENOUDA,VWMBASNE,130527
ZKENOUDA,XIIEJNEE,81562
ZKENOUDA,ZXERAXWP,50423
ZXERAXWP,GKQIJYDH,9835184
